replication,scenario,horizon,loss,har_mean_loss,harp_mean_loss,loss_ratio_harp_over_har,dm_mean_differential_harp_minus_har,dm_bandwidth,dm_hln_factor,dm_statistic,dm_p_value_two_sided,dm_rejection_direction,har_qlike_floor_count,harp_qlike_floor_count,har_qlike_floor_fraction,harp_qlike_floor_fraction,qlike_numerically_valid,oos_forecasts,disclaimer
104,no_periodicity,5,QLIKE,0.029315084288696846,0.029315058104416914,0.99999910679840887,-2.618427993050787e-08,5,0.99099949545900379,-0.00082175599815965462,0.99934433365011466,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,no_periodicity,22,MSE,4.8806534150796419e-10,4.8768856113536928e-10,0.99922801243900916,-3.7678037259488412e-13,21,0.95699947753381764,-0.43657819017008476,0.66241728248662746,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,no_periodicity,22,QLIKE,0.024298101821111528,0.024297785837944331,0.99998699556164827,-3.1598316720149453e-07,21,0.95699947753381764,-0.0071212898091177037,0.99431808083265139,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,1,MSE,1.3176800475025694e-09,1.3012694553104164e-09,0.98754584451418503,-1.6410592192153078e-11,5,0.99899949949937417,-1.4656963327788237,0.14273103368543225,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,1,QLIKE,0.055753069787684566,0.055352436546889067,0.99281414920611244,-0.0004006332407955022,5,0.99899949949937417,-1.04480963034507,0.29611096305769041,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,5,MSE,7.2174019558624645e-10,6.9833829082447896e-10,0.96757572197740926,-2.3401904761767659e-11,5,0.99099949545900379,-1.9634443126496357,0.049594569139684207,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,5,QLIKE,0.031690870622130572,0.031263702982553224,0.98652079822385674,-0.00042716763957734605,5,0.99099949545900379,-1.1426710950336045,0.25317517521556993,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,22,MSE,4.94864748138248e-10,4.8698676200411411e-10,0.98408052672215585,-7.8779861341338489e-12,21,0.95699947753381764,-0.64580642817963807,0.51840472445932351,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
104,u_shaped_periodicity,22,QLIKE,0.024629133373600134,0.02468968836661373,1.0024586733156637,6.0554993013600008e-05,21,0.95699947753381764,0.1148581375322477,0.90855756683514255,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,1,MSE,1.2451271668177181e-09,1.244125572865127e-09,0.99919558902955197,-1.0015939525915749e-12,5,0.99899949949937417,-0.74195132542615461,0.45811682707486306,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,1,QLIKE,0.048029493828687264,0.047996249249335446,0.99930782990405032,-3.3244579351814795e-05,5,0.99899949949937417,-0.81923874191268498,0.41265021507370686,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,5,MSE,5.8502522948497806e-10,5.8323050956009466e-10,0.99693223499700456,-1.7947199248832981e-12,5,0.99099949545900379,-1.4214715229853785,0.15517972655580584,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,5,QLIKE,0.023067076260180348,0.023021179576209954,0.99801029469653146,-4.5896683970395812e-05,5,0.99099949545900379,-1.3223101060054836,0.18606490890601554,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,22,MSE,4.1943595576201876e-10,4.1555295832818633e-10,0.99074233531844469,-3.882997433832442e-12,21,0.95699947753381764,-2.6286447133198356,0.0085725872263932856,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,no_periodicity,22,QLIKE,0.01669993877829222,0.016583460433739556,0.99302522325985587,-0.00011647834455266403,21,0.95699947753381764,-2.9707189744215885,0.0029710351419001864,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,1,MSE,1.3466186558403766e-09,1.3505321916227109e-09,1.0029061945379718,3.9135357823341984e-12,5,0.99899949949937417,0.22391233129114799,0.82282552035006407,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,1,QLIKE,0.050433769650587539,0.050624921927215773,1.003790164367101,0.00019115227662823696,5,0.99899949949937417,0.43321623961041789,0.6648576820978066,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,5,MSE,6.2136277003409002e-10,6.2019288940129014e-10,0.99811723410345987,-1.1698806327998354e-12,5,0.99099949545900379,-0.073120321506985081,0.94171037071878649,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,5,QLIKE,0.023531375206160322,0.023741757566101709,1.008940504245851,0.00021038235994138654,5,0.99099949545900379,0.52560087316232873,0.59916554992979698,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,22,MSE,4.522394021501755e-10,4.4822982217785322e-10,0.99113394376239949,-4.0095799723222612e-12,21,0.95699947753381764,-0.22099282289138847,0.82509802133643373,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
105,u_shaped_periodicity,22,QLIKE,0.017301943029332457,0.017424656160944671,1.0070924480218306,0.00012271313161221452,21,0.95699947753381764,0.26265999131734308,0.79281265654482458,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,1,MSE,7.7910337070974035e-10,7.8034040840815965e-10,1.0015877709491776,1.237037698419253e-12,5,0.99899949949937417,1.2634286892724231,0.206435159208333,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,1,QLIKE,0.047073002939929706,0.047155166272451712,1.0017454448917749,8.2163332522005474e-05,5,0.99899949949937417,1.7271130447124159,0.084147363295166269,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,5,MSE,3.0964363757424918e-10,3.1095014535945322e-10,1.0042193916704998,1.30650778520404e-12,5,0.99099949545900379,1.9276691680210987,0.053896289439209613,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,5,QLIKE,0.01966863221095759,0.019736604953960138,1.0034558957772712,6.797274300254807e-05,5,0.99099949545900379,1.9339334842961142,0.053121306546993229,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,22,MSE,2.0675842936790924e-10,2.0841072233016467e-10,1.0079914176525075,1.6522929622554436e-12,21,0.95699947753381764,1.6391533186884262,0.10118133304031372,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,no_periodicity,22,QLIKE,0.013396676311176409,0.013483098287498687,1.0064510013017318,8.6421976322276881e-05,21,0.95699947753381764,1.6875623625912954,0.091495269265664203,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,1,MSE,8.1946000818204274e-10,8.0539310971277202e-10,0.98283394146289349,-1.4066898469270874e-11,5,0.99899949949937417,-2.1147987898172511,0.034447100072851532,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,1,QLIKE,0.049200758976218936,0.048498158768123557,0.98571972825795273,-0.00070260020809538213,5,0.99899949949937417,-2.1436852568505436,0.032058114292183124,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,5,MSE,3.2071547292008466e-10,3.1606661793350101e-10,0.98550473744139544,-4.6488549865836163e-12,5,0.99099949545900379,-1.0077732566914928,0.31356332733169079,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,5,QLIKE,0.020292347327527199,0.020086031606915352,0.98983283120075649,-0.00020631572061184799,5,0.99099949545900379,-0.87599761881805449,0.38103132827002528,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,22,MSE,2.1514284201774157e-10,2.0984187352392892e-10,0.97536070247981799,-5.3009684938126241e-12,21,0.95699947753381764,-1.2311528444458599,0.21826570425818267,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
106,u_shaped_periodicity,22,QLIKE,0.013831373029512171,0.013557071833839043,0.98016818756259061,-0.00027430119567312914,21,0.95699947753381764,-1.2617638810743528,0.20703376257864525,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,1,MSE,1.4417225045709575e-09,1.4446524674237514e-09,1.0020322654626701,2.9299628527937211e-12,5,0.99899949949937417,1.9848891207430099,0.047156809055354749,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,1,QLIKE,0.04433453539898316,0.044421159907938629,1.0019538833141231,8.6624508955466696e-05,5,0.99899949949937417,1.8237349069884312,0.068192158881034817,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,5,MSE,5.7732601334958623e-10,5.7964395746974626e-10,1.0040149656633546,2.3179441201599737e-12,5,0.99099949545900379,2.3333454643682332,0.019630021068991171,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,5,QLIKE,0.01925759176890076,0.019326281099445723,1.0035668702176921,6.8689330544962962e-05,5,0.99099949545900379,2.2677175912493674,0.023346424969984948,HAR,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,22,MSE,4.544331661161729e-10,4.5577185317699863e-10,1.0029458392578756,1.3386870608257498e-12,21,0.95699947753381764,1.0823660594919799,0.27908990334906014,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,no_periodicity,22,QLIKE,0.015949515742847635,0.015976537485568879,1.001694204586328,2.7021742721243138e-05,21,0.95699947753381764,0.64245116520340162,0.52058028765218389,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,1,MSE,1.4915430115720025e-09,1.490092503851861e-09,0.99902751197324657,-1.4505077201415578e-12,5,0.99899949949937417,-0.14243429204503349,0.88673697736827628,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,1,QLIKE,0.045011420498944674,0.04462088820278149,0.99132370647639656,-0.00039053229616317739,5,0.99899949949937417,-1.0948723116144568,0.27357258091101005,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,5,MSE,5.8900240633568275e-10,5.8513120337999812e-10,0.99342752607791829,-3.8712029556846291e-12,5,0.99099949545900379,-0.44753871421719305,0.65448614174032371,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,5,QLIKE,0.019154018083903556,0.018918152923854698,0.98768586523121893,-0.00023586516004885506,5,0.99099949545900379,-0.80012418292806997,0.42363885125030121,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,22,MSE,4.823406423032422e-10,4.7640553233130811e-10,0.98769518997281025,-5.9351099719341978e-12,21,0.95699947753381764,-0.48993316178379914,0.62418119598467747,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
107,u_shaped_periodicity,22,QLIKE,0.016582525600331004,0.016336657551005877,0.98517306378708569,-0.00024586804932512238,21,0.95699947753381764,-0.5648149734368193,0.5721996213649464,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,1,MSE,1.4932226438644151e-09,1.4959170145145053e-09,1.0018043998067947,2.6943706500901335e-12,5,0.99899949949937417,1.7860318167008031,0.074094106710381191,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,1,QLIKE,0.050370145666002911,0.050408209177623432,1.000755676028275,3.8063511620535452e-05,5,0.99899949949937417,0.76250912936563686,0.44575619650952597,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,5,MSE,6.5650642568299283e-10,6.579031304547272e-10,1.0021274807330047,1.3967047717343209e-12,5,0.99099949545900379,1.3683398073628952,0.17120573593974531,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,5,QLIKE,0.023314635990373787,0.023332820822611833,1.0007799749584576,1.8184832238044014e-05,5,0.99099949545900379,0.51463831363546164,0.60680578664672624,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,22,MSE,4.5416173143458623e-10,4.5499474472927737e-10,1.0018341776442938,8.3301329469131183e-13,21,0.95699947753381764,0.83173365198549554,0.40555930131958012,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,no_periodicity,22,QLIKE,0.016677294663896322,0.016702607271821917,1.0015177886123456,2.5312607925593865e-05,21,0.95699947753381764,0.6286269878757621,0.52959328766855229,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,1,MSE,1.5605207352222057e-09,1.5427319972277734e-09,0.98860076794051743,-1.7788737994432553e-11,5,0.99899949949937417,-1.7607693776184377,0.078277444799564486,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,1,QLIKE,0.053673120293885719,0.053088641155677532,0.98911039389907118,-0.00058447913820818486,5,0.99899949949937417,-1.6715643494693384,0.094610259653964413,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,5,MSE,6.6573240153979689e-10,6.5236302806189976e-10,0.97991779662973499,-1.3369373477897203e-11,5,0.99099949545900379,-1.624013948188854,0.10437283171960203,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,5,QLIKE,0.024112800662662814,0.023659950518110304,0.98121951278543429,-0.00045285014455251062,5,0.99099949545900379,-1.5858185330275141,0.11278048031556276,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,22,MSE,4.5492755071743106e-10,4.4995109697633409e-10,0.98906099722197749,-4.9764537410969913e-12,21,0.95699947753381764,-0.75766129684557604,0.44865377437802062,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
108,u_shaped_periodicity,22,QLIKE,0.016703415094220454,0.016497569015059253,0.98767640760885922,-0.00020584607916119779,21,0.95699947753381764,-0.85688051641673213,0.39151092156519401,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,1,MSE,4.6851479965534377e-10,4.6838253204230365e-10,0.99971768743882283,-1.322676130401225e-13,5,0.99899949949937417,-0.24448153684844048,0.80685789965749433,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,1,QLIKE,0.041072325052342588,0.041076599859912619,1.0001040799994785,4.274807570027406e-06,5,0.99899949949937417,0.095760301949390336,0.92371094686707944,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,5,MSE,2.2725103426885661e-10,2.2726972214791449e-10,1.000082234517075,1.868787905793918e-14,5,0.99099949545900379,0.045324721730553144,0.96384848259228362,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,5,QLIKE,0.020477761433672168,0.020477682923455535,0.99999616607426123,-7.8510216633187471e-08,5,0.99099949545900379,-0.0020784015879184077,0.99834167665577644,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,22,MSE,1.8768051319451325e-10,1.8781771148660723e-10,1.0007310204440447,1.3719829209395055e-13,21,0.95699947753381764,0.38648001311801239,0.69914120216673314,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,no_periodicity,22,QLIKE,0.017994502120543081,0.018001217306625406,1.0003731798766835,6.715186082322688e-06,21,0.95699947753381764,0.21257440898453572,0.83165893389985934,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,1,MSE,5.0184056519794694e-10,5.0046326508279976e-10,0.99725550262242368,-1.3773001151472171e-12,5,0.99899949949937417,-0.3338777767926655,0.73847179000942464,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,1,QLIKE,0.043491160862494452,0.043382348301184752,0.99749805341702114,-0.00010881256130970929,5,0.99899949949937417,-0.33442631144832502,0.73805788756596125,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,5,MSE,2.4656854724454093e-10,2.4731270949220527e-10,1.0030180745110457,7.4416224766435166e-13,5,0.99099949545900379,0.24040291386889379,0.81001791949440205,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,5,QLIKE,0.021978965857588115,0.021968695526110863,0.99953271998583559,-1.0270331477252981e-05,5,0.99099949545900379,-0.040698466169390518,0.96753628440356731,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,22,MSE,1.8755457756108011e-10,1.8921523538329519e-10,1.0088542644163097,1.6606578222150893e-12,21,0.95699947753381764,0.68121315245118941,0.49573662692491954,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
109,u_shaped_periodicity,22,QLIKE,0.017712909576575547,0.017876693445092309,1.0092465818678011,0.00016378386851676385,21,0.95699947753381764,0.80933428068389057,0.41832289294362479,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,1,MSE,2.1801850098227646e-09,2.1798527617629183e-09,0.99984760556633989,-3.322480598466311e-13,5,0.99899949949937417,-0.18051185821422602,0.85675074579892296,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,1,QLIKE,0.053198510590057722,0.053189533208054737,0.9998312474935217,-8.9773820029788172e-06,5,0.99899949949937417,-0.20004179808939299,0.84144789158348121,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,5,MSE,1.2379151043583351e-09,1.2373046132001377e-09,0.99950683923635153,-6.1049115819735968e-13,5,0.99099949545900379,-0.34071159735339801,0.73332070709922426,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,5,QLIKE,0.028729745364589276,0.028722866352350343,0.99976056132236335,-6.8790122389299493e-06,5,0.99099949545900379,-0.16536973854356926,0.8686529708608608,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,22,MSE,7.4590935945926428e-10,7.4453897066732512e-10,0.99816279448091039,-1.3703887919392187e-12,21,0.95699947753381764,-0.61018094330270101,0.54174195202506592,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,no_periodicity,22,QLIKE,0.021038554765022685,0.02099611773094406,0.99798289214479796,-4.2437034078625312e-05,21,0.95699947753381764,-0.74915933674281232,0.45376117469046573,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,1,MSE,2.2972145329364125e-09,2.2401109722621715e-09,0.97514226039600738,-5.7103560674240677e-11,5,0.99899949949937417,-2.5252435180663468,0.011561814209689537,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,1,QLIKE,0.054791588805676764,0.05361247465495865,0.97848001533775653,-0.0011791141507181133,5,0.99899949949937417,-2.9906014708133819,0.0027842860668127779,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,5,MSE,1.2726428046869337e-09,1.2407539352933209e-09,0.97494279677206253,-3.1888869393612711e-11,5,0.99099949545900379,-2.9102992816893165,0.0036108281156711189,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,5,QLIKE,0.02936469529764087,0.028497065958504635,0.97045331714353122,-0.00086762933913623512,5,0.99099949545900379,-2.8841060507256184,0.0039252654016524125,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,22,MSE,7.5370997113077094e-10,7.4571567778275609e-10,0.98939340906420381,-7.9942933480148697e-12,21,0.95699947753381764,-0.61798039891493484,0.53658825940600663,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
110,u_shaped_periodicity,22,QLIKE,0.021193985305684129,0.020708664705323905,0.97710102213621597,-0.00048532060036022618,21,0.95699947753381764,-1.2304437020158354,0.2185309967230461,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,1,MSE,1.6851557494516002e-09,1.682776308151827e-09,0.99858799918016627,-2.3794412997732388e-12,5,0.99899949949937417,-1.484784660273857,0.1376008766660371,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,1,QLIKE,0.039329477579260079,0.039292853254430882,0.99906878181243597,-3.6624324829193532e-05,5,0.99899949949937417,-1.0061149493917665,0.31436027825312945,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,5,MSE,7.4539723576287054e-10,7.430797756992983e-10,0.99689097309141417,-2.3174600635722471e-12,5,0.99099949545900379,-1.6743742583869616,0.094057068592746942,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,5,QLIKE,0.017432192301814076,0.017375428373987329,0.99674372982789772,-5.6763927826748881e-05,5,0.99099949545900379,-1.7196725625384355,0.085491977948632669,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,22,MSE,5.7033564732729918e-10,5.6802568969578291e-10,0.99594982771576501,-2.3099576315163797e-12,21,0.95699947753381764,-1.6566902284707634,0.097582119588569716,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,no_periodicity,22,QLIKE,0.01418662804608186,0.014124931686410547,0.99565109062767365,-6.1696359671314487e-05,21,0.95699947753381764,-1.5669733690111902,0.11712091653443119,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,1,MSE,1.8267641098952079e-09,1.8058657354633552e-09,0.98855989434068114,-2.0898374431852514e-11,5,0.99899949949937417,-1.4746092053408091,0.14031763862186616,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,1,QLIKE,0.043043304761638215,0.042547276437056525,0.98847606318035852,-0.00049602832458169564,5,0.99899949949937417,-1.629339031884441,0.1032412676370181,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,5,MSE,8.143920103720684e-10,7.8620659329256392e-10,0.96539084774833739,-2.8185417079504755e-11,5,0.99099949545900379,-2.1707195983576915,0.029952374802117539,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,5,QLIKE,0.018958217411850092,0.018337776286216006,0.96727323502228268,-0.00062044112563409027,5,0.99099949545900379,-2.471239555403788,0.013464558873523876,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,22,MSE,5.8777683245645113e-10,5.6421447233663232e-10,0.95991274439765439,-2.356236011981874e-11,21,0.95699947753381764,-2.2475583435779463,0.024604366334788581,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
111,u_shaped_periodicity,22,QLIKE,0.014802842313469544,0.014225502138477382,0.96099801897728632,-0.00057734017499216255,21,0.95699947753381764,-2.266753756557184,0.023405272496699138,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
112,no_periodicity,1,MSE,2.0544738044633394e-09,2.0549489395653576e-09,1.0002312685131278,4.7513510201819643e-13,5,0.99899949949937417,0.19247160656949683,0.84737280676689097,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
112,no_periodicity,1,QLIKE,0.041232978935744853,0.041257595977361942,1.0005970231172348,2.4617041617090774e-05,5,0.99899949949937417,0.50722481470779968,0.61199708557654997,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
